wallet_address,account_age_days,total_transactions,total_volume,current_balance,average_balance,balance_stability_score,transaction_frequency_score,asset_diversity_score,dapp_usage_score,unique_counterparties,avg_transaction_size,risk_category,credit_score
SYNTH_MEDIUM_RISK_12387,374,194,58768.61943014931,9491,7432.297369261592,67.81489030682148,100.0,60,0,35,54.54597701149425,medium_risk,757
SYNTH_MEDIUM_RISK_27243,647,146,229664.18443188796,33872,32161.599110609735,69.53530390940415,76.42047823528472,60,30,11,305.15315315315314,medium_risk,671
SYNTH_MEDIUM_RISK_27057,526,132,144312.65666377306,37425,35158.195115260765,70.41661791026391,83.76733499472093,60,15,10,359.8557692307692,medium_risk,715
SYNTH_MEDIUM_RISK_28033,129,172,271618.75457127095,41041,48909.1290723636,74.63183158651779,100.0,0,45,46,248.73333333333332,medium_risk,654
SYNTH_MEDIUM_RISK_20370,332,92,138512.6998278876,30002,37597.93262090053,64.22240151938243,89.53046734528436,40,30,20,405.43243243243245,medium_risk,624
SYNTH_MEDIUM_RISK_76469,588,134,61297.888047394066,10236,9437.973165322242,73.3580759898123,76.56719021872276,0,45,15,100.3529411764706,medium_risk,666
SYNTH_MEDIUM_RISK_75064,197,209,232340.07031992223,23851,18084.93713517232,70.8763699517758,100.0,60,60,39,119.85427135678393,medium_risk,730
SYNTH_MEDIUM_RISK_61305,297,186,147190.80628431684,48049,47280.41459887209,80.7906123693016,100.0,20,15,11,282.6411764705882,medium_risk,748
SYNTH_MEDIUM_RISK_16384,100,187,78302.64904857174,30330,24648.72593599264,63.491682541899586,100.0,20,30,33,166.64835164835165,medium_risk,647
SYNTH_MEDIUM_RISK_89987,256,90,349640.6318285147,36465,34683.29672164727,62.90530810409472,100.0,20,45,12,479.80263157894734,medium_risk,677
SYNTH_MEDIUM_RISK_16058,170,100,63789.87893775984,16762,18650.785744213117,79.56220765206577,100.0,40,15,4,184.1978021978022,medium_risk,727
SYNTH_MEDIUM_RISK_49237,427,61,133930.49955386872,17939,19611.92836537315,54.93850089360107,47.333564196888226,40,15,34,472.07894736842104,medium_risk,626
SYNTH_MEDIUM_RISK_76234,193,145,312090.0736664688,42864,46232.882900528144,60.33652208381551,100.0,20,15,44,317.5111111111111,medium_risk,696
SYNTH_MEDIUM_RISK_18186,610,216,23715.837464831427,4297,4473.64386060439,56.311321773041634,100.0,0,45,28,23.48087431693989,medium_risk,597
SYNTH_MEDIUM_RISK_33557,613,191,161625.93420544124,46722,46381.16235994124,52.30021304585507,100.0,20,30,13,295.7088607594937,medium_risk,705
SYNTH_MEDIUM_RISK_87162,125,95,181838.015608566,32008,23990.09365135488,86.19782735024235,100.0,20,45,19,359.64044943820227,medium_risk,714
SYNTH_MEDIUM_RISK_97778,288,68,6968.063220824531,2591,3132.9120897303287,68.29547750346546,76.37886585631963,20,0,47,48.886792452830186,medium_risk,661
SYNTH_MEDIUM_RISK_33179,110,85,381868.42960070143,46813,40192.29043637195,80.21965221695652,100.0,20,0,40,592.5696202531645,medium_risk,697
SYNTH_MEDIUM_RISK_15289,163,101,113499.20936420442,19481,24141.678021700056,75.07652484186929,100.0,20,30,34,209.4731182795699,medium_risk,638
SYNTH_MEDIUM_RISK_88466,221,59,199250.77345097752,20026,19664.002698124816,66.29498803856544,84.27262778848606,40,60,47,426.0851063829787,medium_risk,647
SYNTH_MEDIUM_RISK_11530,218,186,62688.19072217896,24925,23681.14036619616,73.12947866214616,100.0,40,15,12,142.42857142857142,medium_risk,707
SYNTH_MEDIUM_RISK_78919,407,118,142737.8563921682,41295,30299.584739376034,62.62378052406782,94.6572882272284,0,100,40,430.15625,medium_risk,715
SYNTH_MEDIUM_RISK_62503,300,134,119521.35231741484,32899,26989.939723631313,62.936386221831775,100.0,60,15,48,278.8050847457627,medium_risk,586
SYNTH_MEDIUM_RISK_59729,648,159,15310.414293863021,3416,2553.9868147669285,52.6397145373647,82.78327648357654,0,60,12,27.548387096774192,medium_risk,701
SYNTH_MEDIUM_RISK_13941,236,181,173509.55474765788,17566,14569.178708949137,64.62506804444851,100.0,100,45,18,103.94082840236686,medium_risk,676
SYNTH_MEDIUM_RISK_83569,522,162,160272.45817736007,27025,20003.11335686421,78.32090624650299,100.0,0,60,2,201.67910447761193,medium_risk,684
SYNTH_MEDIUM_RISK_79201,306,60,115150.85939435347,12998,16330.204541626445,60.145111627478094,63.69162422282734,20,30,9,295.40909090909093,medium_risk,618
SYNTH_MEDIUM_RISK_79285,317,52,217668.58873580518,23313,17843.97644359976,71.72639757123079,52.97448795892781,40,0,20,666.0857142857143,medium_risk,701
SYNTH_MEDIUM_RISK_83490,700,101,297704.8502077946,36302,30053.15720869777,49.815117951965874,50.12486406642135,80,75,33,576.2222222222222,medium_risk,776
SYNTH_MEDIUM_RISK_81092,451,73,143273.12938263573,25265,27616.41754398226,75.68880396676408,54.11456049928027,60,60,3,515.6122448979592,medium_risk,670
SYNTH_MEDIUM_RISK_89942,571,88,58696.79624475045,6399,5774.640018147989,70.77976095310362,52.390642444107286,40,60,37,112.26315789473684,medium_risk,585
SYNTH_MEDIUM_RISK_42291,633,56,173721.1769433781,27451,24055.469177722942,70.02690973620518,30.64179662353294,20,0,22,1247.7727272727273,medium_risk,662
SYNTH_MEDIUM_RISK_13069,687,236,137509.49478435284,24136,30150.627645070086,55.018284962666996,100.0,80,0,1,121.28643216080403,medium_risk,689
SYNTH_MEDIUM_RISK_37068,108,125,90260.06950749815,12869,16212.599033156997,78.35490784024027,100.0,60,60,35,107.24166666666666,medium_risk,740
SYNTH_MEDIUM_RISK_98003,356,211,215725.80462918006,22407,17862.289000519086,53.58527166923426,100.0,0,100,23,116.703125,medium_risk,742
SYNTH_MEDIUM_RISK_86323,219,108,441554.86209239246,48375,46507.467569723805,52.24677858670063,100.0,60,15,25,503.90625,medium_risk,663
SYNTH_MEDIUM_RISK_31123,266,77,85293.31747821716,9495,6888.279117835549,52.8706110547941,92.83617571239533,100,30,20,150.71428571428572,medium_risk,731
SYNTH_MEDIUM_RISK_17121,441,56,15677.611925517283,6291,8073.128160804069,80.05388586380573,41.98396382216595,60,45,32,196.59375,medium_risk,632
SYNTH_MEDIUM_RISK_78494,623,175,90786.62850864061,13085,16795.467664805863,55.067757337282124,93.74969124324853,40,60,46,92.80141843971631,medium_risk,731
SYNTH_MEDIUM_RISK_75323,612,144,35543.8721764017,8053,7124.298311784771,81.82435547888441,79.29543341798522,40,0,37,72.54954954954955,medium_risk,750
SYNTH_MEDIUM_RISK_74441,472,160,54476.503111490645,10876,8445.944247215437,69.15451078422916,100.0,0,30,9,80.56296296296296,medium_risk,721
SYNTH_MEDIUM_RISK_48281,398,217,247601.64279205038,26048,29107.26085521129,71.09653783745325,100.0,40,45,7,132.89795918367346,medium_risk,650
SYNTH_MEDIUM_RISK_71161,624,128,42544.13501339005,19036,22481.17464157283,48.34362881728386,69.49136971411605,20,0,45,202.51063829787233,medium_risk,619
SYNTH_MEDIUM_RISK_60348,627,67,33411.1024688254,5177,4921.569547791959,54.108409409861245,36.88701221009106,20,15,28,156.87878787878788,medium_risk,644
SYNTH_MEDIUM_RISK_59314,211,91,24697.813079294214,7546,6684.536264041713,64.83351471306263,100.0,60,45,9,94.325,medium_risk,765
SYNTH_MEDIUM_RISK_77396,651,107,58473.97917448342,11541,8555.889281128606,72.74889377656815,56.59037963792525,100,30,6,160.29166666666666,medium_risk,716
SYNTH_MEDIUM_RISK_18190,361,125,286605.46744571713,35939,44213.6519165442,77.11950153922697,100.0,60,15,37,339.04716981132077,medium_risk,637
SYNTH_MEDIUM_RISK_35406,118,60,173002.18300860113,30420,22141.507078197406,64.79277682624844,100.0,20,15,44,563.3333333333334,medium_risk,585
SYNTH_MEDIUM_RISK_17787,383,68,210706.099386466,24350,21862.24512347222,45.372405196113775,58.76844375014034,80,45,18,507.2916666666667,medium_risk,718
SYNTH_MEDIUM_RISK_13794,306,114,102344.28825971355,12103,11157.959211272564,82.17152205297604,100.0,40,30,30,123.5,medium_risk,741
SYNTH_MEDIUM_RISK_77015,587,190,21588.644584979655,6051,5672.994873226876,54.02427487506429,100.0,60,15,23,38.29746835443038,medium_risk,680
SYNTH_MEDIUM_RISK_24439,323,91,68513.77579230804,22836,24206.535460548366,61.94198109159487,91.33959304004395,20,15,3,308.5945945945946,medium_risk,687
SYNTH_MEDIUM_RISK_96498,298,205,113888.15259584262,42432,48096.327548577196,60.292480770055356,100.0,20,90,49,224.5079365079365,medium_risk,765
SYNTH_MEDIUM_RISK_21973,385,85,144357.01553958078,37810,42617.10102045747,61.228548097757674,72.14186635139741,40,0,13,590.78125,medium_risk,629
SYNTH_MEDIUM_RISK_72278,639,227,67390.20879082709,25680,26850.296131955856,79.21135072225626,100.0,60,45,14,133.75,medium_risk,668
SYNTH_MEDIUM_RISK_17111,545,156,73103.91307339558,12654,10042.491136944862,56.46560167088215,95.18948590747549,60,0,5,99.63779527559055,medium_risk,725
SYNTH_MEDIUM_RISK_87558,629,196,153165.2908204612,25944,21662.95070738819,75.30249600370657,100.0,60,60,20,160.14814814814815,medium_risk,757
SYNTH_MEDIUM_RISK_19866,489,138,102688.16412414346,17945,14010.31667919472,65.8259825907328,93.38402610737126,80,30,48,160.22321428571428,medium_risk,792
SYNTH_MEDIUM_RISK_11677,314,166,109477.60627758087,33831,42220.50708706222,55.507493144499676,100.0,40,15,38,227.05369127516778,medium_risk,666
SYNTH_MEDIUM_RISK_86288,467,115,352296.0457284931,45916,48341.52200836962,67.56331118736678,81.58379677994296,40,60,30,510.1777777777778,medium_risk,709
SYNTH_MEDIUM_RISK_76333,221,65,7316.753453780025,1598,1809.385022444752,68.11003723709463,92.89397506759819,20,15,6,30.150943396226417,medium_risk,721
SYNTH_MEDIUM_RISK_32169,693,212,173650.82067345476,42748,34091.17499210596,71.14291583214907,100.0,20,0,9,244.27428571428572,medium_risk,729
SYNTH_MEDIUM_RISK_65084,540,52,54116.84842138182,9965,11020.959848567076,79.63065966627639,32.629237345538385,60,30,23,433.2608695652174,medium_risk,736
SYNTH_MEDIUM_RISK_82838,316,120,293483.63793782867,32649,30887.594593749916,76.72010097145719,100.0,20,15,10,316.9805825242718,medium_risk,728
SYNTH_MEDIUM_RISK_69270,417,147,85219.00741541009,39261,31134.782437703452,60.20204925751644,100.0,60,15,30,314.088,medium_risk,691
SYNTH_MEDIUM_RISK_12435,310,76,223171.93213601818,30898,24019.490524796674,71.17765274041906,79.78354323830067,60,30,1,514.9666666666667,medium_risk,719
SYNTH_MEDIUM_RISK_35765,537,73,48132.21197993003,7436,6450.863957264195,73.70031897655565,46.101331052613034,20,30,12,169.0,medium_risk,691
SYNTH_MEDIUM_RISK_88340,527,98,350347.4318787484,36501,38881.379043565285,72.05473098315203,62.82379659412646,20,30,29,521.4428571428572,medium_risk,668
SYNTH_MEDIUM_RISK_71590,659,98,16769.88082540137,6623,6325.150154452954,74.35000289361108,51.20018195173517,20,30,23,106.8225806451613,medium_risk,624
SYNTH_MEDIUM_RISK_73228,456,182,227411.95197213563,41937,51712.35212361267,83.22730850840391,100.0,40,45,8,265.4240506329114,medium_risk,761
SYNTH_MEDIUM_RISK_44936,144,195,39509.05553840088,4682,3948.170848547449,50.94640336171023,100.0,60,0,46,24.904255319148938,medium_risk,674
SYNTH_MEDIUM_RISK_82984,590,96,32996.56673457635,9896,11668.310439422454,82.68322232517367,55.415927773872845,80,75,8,154.625,medium_risk,690
SYNTH_MEDIUM_RISK_13140,320,131,188467.84788811457,34528,37954.335748562386,76.14940385357012,100.0,20,30,42,302.87719298245617,medium_risk,669
SYNTH_MEDIUM_RISK_57993,575,206,438558.17960731254,48154,50270.15636985453,70.7396620136441,100.0,100,15,47,275.1657142857143,medium_risk,720
SYNTH_MEDIUM_RISK_25128,316,138,32290.66951776082,4321,3768.580494365595,56.1235080716099,100.0,20,30,15,35.710743801652896,medium_risk,696
SYNTH_MEDIUM_RISK_80379,371,57,380526.38976495457,47014,43030.91347383746,61.028149070081184,50.22135251903937,20,75,25,1270.6486486486488,medium_risk,760
SYNTH_MEDIUM_RISK_58474,376,202,96495.5231496934,33793,35075.1059214216,71.8591870641535,100.0,20,15,32,185.67582417582418,medium_risk,650
SYNTH_MEDIUM_RISK_30693,122,120,261890.3718496482,32739,31929.945874617788,46.72999056848093,100.0,60,30,17,287.1842105263158,medium_risk,607
SYNTH_MEDIUM_RISK_88593,684,211,14292.79937731479,5895,6823.645750005929,76.0683112378143,100.0,0,15,19,33.87931034482759,medium_risk,750
SYNTH_MEDIUM_RISK_95148,214,94,98601.21487373607,33973,26963.420653376117,69.44884732443276,100.0,60,30,42,409.31325301204816,medium_risk,749
SYNTH_MEDIUM_RISK_23531,180,126,353955.84302397585,40984,45931.47328358994,64.66293098012481,100.0,60,15,30,350.29059829059827,medium_risk,626
SYNTH_MEDIUM_RISK_30011,222,203,148223.74058155878,22105,28052.933525389795,63.3752974187762,100.0,20,45,4,115.73298429319372,medium_risk,685
SYNTH_MEDIUM_RISK_63124,584,150,66811.43662426744,15549,18071.073813758336,80.5645379304734,85.70283754023902,0,15,18,131.77118644067798,medium_risk,741
SYNTH_MEDIUM_RISK_36671,477,49,23820.402893233062,2662,3099.0130340089177,73.75939242026999,34.025523832172176,80,15,23,115.73913043478261,medium_risk,647
SYNTH_MEDIUM_RISK_35940,535,157,376050.6387007966,49774,42861.1719265833,79.71029934743503,97.08867609971428,40,0,22,388.859375,medium_risk,706
SYNTH_MEDIUM_RISK_80210,542,49,254687.50244032062,44441,45257.88554972859,68.22026317041899,30.63022572824774,100,0,9,2222.05,medium_risk,693
SYNTH_MEDIUM_RISK_98015,212,112,11880.7193721299,1990,2486.544059415058,83.5471347876904,100.0,80,15,47,19.702970297029704,medium_risk,613
SYNTH_MEDIUM_RISK_63454,421,52,45561.909406388266,11383,13147.889918578752,55.50230068075287,40.51654270315254,40,15,11,392.51724137931035,medium_risk,704
SYNTH_MEDIUM_RISK_83687,348,111,73716.40782339322,17837,22510.524874474802,73.8580286950394,100.0,0,15,8,193.8804347826087,medium_risk,683
SYNTH_MEDIUM_RISK_36595,586,151,190162.66998807417,20495,19854.33025437032,79.0636862638371,86.04090431071602,40,30,30,172.2268907563025,medium_risk,729
SYNTH_MEDIUM_RISK_68333,187,195,134814.35583386093,38930,46016.293313646966,82.67188299828722,100.0,20,15,38,210.43243243243242,medium_risk,610
SYNTH_MEDIUM_RISK_77876,450,57,46802.77298317256,5085,5684.0541310327435,43.47614175707897,42.302215052732095,60,60,33,154.0909090909091,medium_risk,620
SYNTH_MEDIUM_RISK_32012,675,176,138251.85200462295,25014,28372.12428659653,71.93498220103972,88.10297088509137,20,60,21,178.67142857142858,medium_risk,726
SYNTH_MEDIUM_RISK_71503,121,68,450885.34628946066,46173,48871.568757879366,73.29562165395213,100.0,40,45,37,744.7258064516129,medium_risk,660
SYNTH_MEDIUM_RISK_10455,679,177,39493.19936067905,6659,7060.580540373442,71.67815234741192,87.76458785455321,60,30,42,47.56428571428572,medium_risk,761
SYNTH_MEDIUM_RISK_62573,665,106,418046.4949796189,49203,61688.23399802928,82.73521509906595,54.943091540730585,80,30,47,702.9,medium_risk,620
SYNTH_MEDIUM_RISK_24703,439,132,50201.97037367549,9144,9860.694177106601,78.38389298141412,98.25584586889921,20,60,3,84.66666666666667,medium_risk,651
SYNTH_MEDIUM_RISK_61274,347,45,143763.0558207424,42080,48615.39237304678,67.42742368582336,41.62159314959245,80,60,6,1618.4615384615386,medium_risk,719
SYNTH_MEDIUM_RISK_16162,723,132,124552.3775566404,22531,24137.094946277062,72.9195766814987,63.040957259366024,60,45,32,242.2688172043011,medium_risk,648
SYNTH_MEDIUM_RISK_91977,229,89,100601.04362316249,20404,20040.50864572255,45.937294019387146,100.0,0,15,5,264.987012987013,medium_risk,658
SYNTH_MEDIUM_RISK_12661,467,198,173924.42784872212,36902,26579.51030710678,68.274618182435,100.0,100,60,34,213.3063583815029,medium_risk,732
SYNTH_MEDIUM_RISK_67822,695,216,38552.49131346998,4157,3545.277674717844,81.26905828655696,100.0,40,45,18,23.353932584269664,medium_risk,705
SYNTH_MEDIUM_RISK_91477,138,147,176879.83963301088,22535,20027.15132540134,81.62853587581108,100.0,20,15,5,160.96428571428572,medium_risk,631
SYNTH_MEDIUM_RISK_80783,508,193,236995.00956418295,35064,32139.552133379442,68.00222207364098,100.0,20,45,45,211.2289156626506,medium_risk,732
SYNTH_MEDIUM_RISK_37033,536,167,119066.45531913935,33458,38099.405828484305,70.09607956396358,100.0,0,15,40,242.44927536231884,medium_risk,686
SYNTH_MEDIUM_RISK_74535,598,58,44993.0153548075,4741,3638.6220237356974,48.70038612524408,33.431165480398164,100,30,21,182.34615384615384,medium_risk,729
SYNTH_MEDIUM_RISK_59105,627,63,154009.77730513678,22452,24685.06808061889,60.73397041132763,34.670013502922764,80,60,1,774.2068965517242,medium_risk,691
SYNTH_MEDIUM_RISK_81799,207,91,305798.3819427288,39238,42333.837769650294,66.2033099497475,100.0,60,75,6,490.475,medium_risk,777
SYNTH_MEDIUM_RISK_93310,522,165,22203.849166642867,5126,5056.95479573954,57.827724733341455,100.0,60,15,35,37.416058394160586,medium_risk,715
SYNTH_MEDIUM_RISK_35976,511,190,392826.61422089615,40025,28907.163369034377,78.16938338896476,100.0,40,30,28,247.0679012345679,medium_risk,784
SYNTH_MEDIUM_RISK_44032,424,61,38230.7931429716,6700,5897.036203595906,57.794254871743455,47.522464378055645,20,30,26,176.31578947368422,medium_risk,589
SYNTH_MEDIUM_RISK_14480,709,127,87655.9197429329,22682,20561.19026827065,78.87789356342442,61.91882550859667,20,15,39,254.85393258426967,medium_risk,592
SYNTH_HIGH_RISK_72301,133,20,11608.661262370768,5642,5694.94444005198,43.136483169005835,44.545920459293804,20,15,13,434.0,high_risk,300
SYNTH_HIGH_RISK_37230,59,26,10718.789630506653,1463,1199.3357834053097,45.580686537587724,100.0,0,15,5,63.608695652173914,high_risk,523
SYNTH_HIGH_RISK_60772,95,36,8430.186338282332,989,961.0980536468292,23.375533294268273,100.0,20,0,5,31.903225806451612,high_risk,458
SYNTH_HIGH_RISK_85642,74,28,48774.521609056574,8044,10141.6540238841,51.2643021229602,100.0,0,0,10,335.1666666666667,high_risk,300
SYNTH_HIGH_RISK_53752,89,18,42520.39325473356,4646,3408.1604959383144,29.436842045346502,61.91320613178726,0,0,10,331.85714285714283,high_risk,300
SYNTH_HIGH_RISK_56599,51,17,14250.358481710826,2511,3000.83460159194,26.01218263219355,100.0,60,0,15,167.4,high_risk,388
SYNTH_HIGH_RISK_92055,130,24,53336.31932332514,6520,7305.946948314425,0.0,55.32514835511024,20,15,17,383.52941176470586,high_risk,484
SYNTH_HIGH_RISK_18048,8,30,51616.21485670858,8560,7376.1760045843785,20.872016384994332,100.0,0,0,14,285.3333333333333,high_risk,386
SYNTH_HIGH_RISK_98780,96,42,29551.209196609965,4805,4958.481899495531,7.7230046411943505,100.0,0,0,26,129.86486486486487,high_risk,300
SYNTH_HIGH_RISK_24546,152,17,36659.13912712808,8482,10869.232776767034,4.885685480049716,32.215016684217666,20,15,9,942.4444444444445,high_risk,300
SYNTH_HIGH_RISK_26025,70,29,43383.980251221634,8725,11244.551369681472,56.714375046181075,100.0,40,0,26,335.5769230769231,high_risk,568
SYNTH_HIGH_RISK_85967,143,54,3435.275003276222,388,322.7598076813408,0.0,100.0,20,0,17,8.25531914893617,high_risk,442
SYNTH_HIGH_RISK_99615,128,51,12467.27067467012,2393,2492.0172705615355,26.933149979419667,100.0,0,0,42,54.38636363636363,high_risk,498
SYNTH_HIGH_RISK_33656,138,45,41164.97344566969,5521,5099.681742187561,6.212524463576542,100.0,0,0,30,145.28947368421052,high_risk,403
SYNTH_HIGH_RISK_21007,123,16,18696.718475885216,5222,3786.565787427009,33.81709772801947,38.556310622720105,40,0,10,522.2,high_risk,300
SYNTH_HIGH_RISK_70591,60,45,60543.230795452146,7961,5629.838945248734,63.79695422988832,100.0,20,0,25,189.54761904761904,high_risk,373
SYNTH_HIGH_RISK_42588,89,26,29176.788693376046,3480,3588.5069450979263,50.09609530983788,90.63648770080815,40,0,22,158.1818181818182,high_risk,459
SYNTH_HIGH_RISK_94990,172,36,30348.502166154183,3166,2597.636382900108,6.768974679419026,65.14761281903509,20,0,27,117.25925925925925,high_risk,524
SYNTH_HIGH_RISK_35209,95,34,55157.5267244984,7418,6208.066613735509,33.98186368874313,100.0,40,30,23,255.79310344827587,high_risk,517
SYNTH_HIGH_RISK_17769,99,9,42755.84446254676,4699,3643.0371179384892,22.368272334926814,23.63413758618235,0,0,4,1174.75,high_risk,300
SYNTH_HIGH_RISK_71039,113,28,8495.65651366901,1650,1994.141607376584,59.58237636644134,75.24355879595007,40,0,22,75.0,high_risk,356
SYNTH_HIGH_RISK_40564,154,21,20693.834660969012,7698,6273.789443349055,10.859384370295205,40.7798875914669,20,0,11,592.1538461538462,high_risk,310
SYNTH_HIGH_RISK_60865,83,30,27340.59338122159,3711,2747.2670386304267,35.81402003486458,100.0,80,15,26,142.73076923076923,high_risk,355
SYNTH_HIGH_RISK_95401,115,24,32802.84450298091,5341,3811.248373559764,32.08072455683014,63.05090086347143,40,15,13,296.72222222222223,high_risk,300
SYNTH_HIGH_RISK_55181,92,41,858.9190277733849,212,214.70566486279364,8.59057696856984,100.0,40,30,12,5.888888888888889,high_risk,387
SYNTH_HIGH_RISK_85276,38,41,36760.05881969533,8707,11072.650010343386,7.904980060119797,100.0,20,15,39,223.25641025641025,high_risk,304
SYNTH_HIGH_RISK_52344,2,44,15566.831972328762,3047,3790.065159433846,29.5585523236559,100.0,20,15,25,69.25,high_risk,447
SYNTH_HIGH_RISK_71526,78,14,34555.927067871395,7181,7773.275791382127,7.499970474462046,52.00178946704951,20,15,10,718.1,high_risk,300
SYNTH_HIGH_RISK_93502,111,13,46089.8329642548,7091,8750.497837349669,39.222379937300246,32.11420556699521,40,0,7,1013.0,high_risk,571
SYNTH_HIGH_RISK_91501,170,12,42050.66573964908,4755,3802.642693663055,29.13717683425354,18.118864434366508,0,0,3,1585.0,high_risk,415
SYNTH_HIGH_RISK_29104,58,31,54429.37775702329,5490,6865.453231167798,45.10726400544428,100.0,60,0,25,196.07142857142858,high_risk,346
SYNTH_HIGH_RISK_56116,103,35,37976.22367116703,4392,5537.870799721335,11.308943838169462,100.0,0,0,30,146.4,high_risk,300
SYNTH_HIGH_RISK_98448,92,43,37441.977162306706,5502,5983.77769171735,2.361776720623446,100.0,20,15,38,144.78947368421052,high_risk,342
SYNTH_HIGH_RISK_54667,18,5,14334.733443965692,4073,3387.9726190245674,57.310684202357585,58.95879734614027,0,15,2,814.6,high_risk,394
SYNTH_HIGH_RISK_56350,99,52,2202.3130678211037,535,672.5230482130004,0.0,100.0,20,30,8,11.382978723404255,high_risk,532
SYNTH_HIGH_RISK_10026,98,14,73110.13596227541,7760,8109.556717077066,10.90156747650869,41.09127141367432,60,15,9,862.2222222222222,high_risk,539
SYNTH_HIGH_RISK_95383,27,9,70179.78911213759,9475,10764.824490171226,53.85914947863117,91.51292546497024,20,0,8,1184.375,high_risk,472
SYNTH_HIGH_RISK_92617,81,36,78280.49906911755,9342,9312.209196146705,10.958783777841003,100.0,40,15,17,291.9375,high_risk,544
SYNTH_HIGH_RISK_26691,110,11,31372.073587116764,8702,9880.020082053694,4.399352258566138,26.060896885303638,20,0,5,1740.4,high_risk,459
SYNTH_HIGH_RISK_80886,106,53,25867.705136181085,6486,5771.611544331388,41.82142185206684,100.0,0,0,38,135.125,high_risk,354
SYNTH_HIGH_RISK_37222,155,49,35092.452285334264,8446,8206.950183104944,43.6343389672492,98.91495373681813,40,15,41,206.0,high_risk,444
SYNTH_HIGH_RISK_88203,163,9,10654.436113714602,3186,3014.8007175722546,45.94525133813698,13.353416262516243,0,15,1,3186.0,high_risk,305
SYNTH_HIGH_RISK_29646,44,35,14124.981675286144,3313,3558.3236462042655,15.241399084352045,100.0,20,0,9,100.39393939393939,high_risk,501
SYNTH_HIGH_RISK_43133,99,17,16573.37875784857,5171,6087.219600620284,59.82313493999461,50.81549515311719,40,0,12,430.9166666666667,high_risk,425
SYNTH_HIGH_RISK_96831,175,33,33685.612458173426,3470,3162.6609044596607,8.72991431654493,58.774659765937955,20,0,20,144.58333333333334,high_risk,394
SYNTH_HIGH_RISK_97129,2,45,49300.58147144995,9365,6765.457644318855,12.134657206718014,100.0,60,0,12,208.11111111111111,high_risk,444
SYNTH_HIGH_RISK_52823,33,22,30724.93717062202,4735,4623.832253069266,4.662824886325669,100.0,0,15,21,225.47619047619048,high_risk,353
SYNTH_HIGH_RISK_80223,56,52,134.92797906843393,34,31.163454119547904,8.470747013863583,100.0,40,15,23,0.6938775510204082,high_risk,442
SYNTH_HIGH_RISK_53766,47,13,6210.074862879281,952,1069.4472667232149,54.58713526126479,83.4080526055231,40,0,1,86.54545454545455,high_risk,550
SYNTH_HIGH_RISK_72678,155,53,18019.708195111285,1959,1889.278524551132,22.966218936944323,100.0,0,15,37,43.53333333333333,high_risk,428
SYNTH_HIGH_RISK_66221,75,11,69952.12909185386,8866,7077.678077365522,51.379871781143855,40.42453324894,20,0,7,1266.5714285714287,high_risk,331
SYNTH_HIGH_RISK_85317,150,39,62695.50804912239,8139,7879.29560112931,42.03106069049115,80.44439727056968,40,0,31,262.5483870967742,high_risk,372
SYNTH_HIGH_RISK_63406,15,7,519.0204333316472,112,128.6700891113357,48.71507578256499,80.39720770839918,40,15,7,16.0,high_risk,389
SYNTH_HIGH_RISK_20545,32,18,5587.242895177791,1041,1135.730580906448,21.8654276605969,100.0,40,15,17,61.23529411764706,high_risk,300
SYNTH_HIGH_RISK_80108,163,43,28207.63887739217,5587,6101.470591465041,55.08134000699099,83.33812608370172,0,0,22,159.62857142857143,high_risk,395
SYNTH_HIGH_RISK_84536,60,49,36813.48466795284,5971,4300.616543176122,31.713770649276547,100.0,20,15,43,129.80434782608697,high_risk,328
SYNTH_HIGH_RISK_30339,157,15,34660.23331774138,3679,3825.6855922900695,24.043498116957306,27.238739789542855,20,0,7,525.5714285714286,high_risk,385
SYNTH_HIGH_RISK_61946,4,32,21212.78751714781,3045,2866.522556040208,54.13708032309282,100.0,0,15,10,95.15625,high_risk,317
SYNTH_HIGH_RISK_82195,130,35,59917.07346478727,8820,8669.312869012407,55.20963384545112,82.53297930766516,0,0,18,315.0,high_risk,551
SYNTH_HIGH_RISK_77879,97,19,40191.60437608421,6725,6726.756939941889,44.35198610930178,58.277630439934896,0,0,14,480.35714285714283,high_risk,300
SYNTH_HIGH_RISK_43290,31,43,71704.13760891269,7211,8982.861280966978,26.01378310225371,100.0,0,0,18,171.6904761904762,high_risk,333
SYNTH_HIGH_RISK_40226,153,41,16080.656376609042,3613,4456.327917793594,38.879714580524556,83.39423044435802,40,0,31,109.48484848484848,high_risk,501
SYNTH_HIGH_RISK_75491,60,7,27576.591148738444,3164,2448.9778371602915,6.336703898033901,30.39720770839918,20,0,4,791.0,high_risk,302
SYNTH_HIGH_RISK_47515,24,26,30249.682521555584,8116,6385.231622552427,62.83532929154894,100.0,20,0,10,324.64,high_risk,300
SYNTH_HIGH_RISK_48319,81,49,12899.413018783713,5327,6671.654108146426,18.001295638083295,100.0,0,15,24,118.37777777777778,high_risk,465
SYNTH_HIGH_RISK_94093,112,24,835.5743558198945,165,143.81575258020027,11.959822633339963,64.30866483862671,0,15,18,9.166666666666666,high_risk,379
SYNTH_HIGH_RISK_15873,170,17,26246.095399559137,3302,4017.5416090715103,43.57446000073752,28.569505848304352,0,15,8,412.75,high_risk,486
SYNTH_HIGH_RISK_39152,4,8,64680.068499494904,9129,10171.126628031052,43.78375831455087,90.9861228866811,0,0,8,1141.125,high_risk,300
